0.00000000000000E+00	0.00000000000000E+00	0.00000000000000E+00
5.15236611681757E-03	3.24513500000000E+00	4.26158400000000E+00
1.03047322336351E-02	6.47845600000000E+00	8.49701900000000E+00
1.54570983504527E-02	9.69996300000000E+00	1.27063100000000E+01
2.06094644672703E-02	1.29096600000000E+01	1.68894500000000E+01
2.57618305840878E-02	1.61075300000000E+01	2.10464400000000E+01
3.09141967009054E-02	1.92936000000000E+01	2.51772800000000E+01
3.60665628177230E-02	2.24678500000000E+01	2.92819700000000E+01
4.65297324605801E-02	2.88852600000000E+01	3.75151400000000E+01
5.69929021034373E-02	3.51130300000000E+01	4.53760300000000E+01
6.74560717462944E-02	4.11511500000000E+01	5.28646300000000E+01
7.79192413891516E-02	4.69996200000000E+01	5.99809400000000E+01
8.83824110320088E-02	5.26584600000000E+01	6.67249800000000E+01
9.88455806748659E-02	5.81276400000000E+01	7.30967300000000E+01
1.09308750317723E-01	6.34071800000000E+01	7.90962000000000E+01
1.22283080674866E-01	6.95733400000000E+01	8.57397200000000E+01
1.35257411032008E-01	7.51947500000000E+01	9.16807500000000E+01
1.48231741389151E-01	8.02714200000000E+01	9.69192800000000E+01
1.61206071746294E-01	8.48033500000000E+01	1.01455300000000E+02
1.74180402103437E-01	8.87905400000000E+01	1.05288900000000E+02
1.87154732460580E-01	9.22329800000000E+01	1.08419900000000E+02
2.00129062817723E-01	9.51306800000000E+01	1.10848400000000E+02
2.18544241389151E-01	9.80381700000000E+01	1.13367100000000E+02
2.36959419960580E-01	9.96331800000000E+01	1.14737200000000E+02
2.55374598532009E-01	9.99157100000000E+01	1.14958800000000E+02
2.73789777103437E-01	9.88857600000000E+01	1.14031900000000E+02
2.92204955674866E-01	9.65433200000000E+01	1.11956500000000E+02
3.10620134246294E-01	9.28884100000000E+01	1.08732500000000E+02
3.29035312817723E-01	8.79210200000000E+01	1.04360000000000E+02
3.40754062817723E-01	8.41123900000000E+01	1.00816900000000E+02
3.52472812817723E-01	7.99111400000000E+01	9.66835800000000E+01
3.64191562817723E-01	7.53172800000000E+01	9.19600300000000E+01
3.75910312817723E-01	7.03308000000000E+01	8.66462600000000E+01
3.87629062817723E-01	6.49517200000000E+01	8.07422600000000E+01
3.99347812817723E-01	5.91800200000000E+01	7.42480400000000E+01
4.11066562817723E-01	5.30157100000000E+01	6.71635900000000E+01
4.19855625317723E-01	4.82160400000000E+01	6.14383900000000E+01
4.28644687817723E-01	4.33077600000000E+01	5.54896100000000E+01
4.37433750317723E-01	3.82908600000000E+01	4.93172500000000E+01
4.46222812817723E-01	3.31653600000000E+01	4.29213100000000E+01
4.55011875317723E-01	2.79312400000000E+01	3.63018000000000E+01
4.63800937817723E-01	2.25885100000000E+01	2.94587100000000E+01
4.72590000317723E-01	1.71371700000000E+01	2.23920300000000E+01
4.76775268174866E-01	1.45362800000000E+01	1.90082400000000E+01
4.80960536032009E-01	1.19298500000000E+01	1.56120900000000E+01
4.85145803889152E-01	9.31786300000000E+00	1.22035900000000E+01
4.89331071746294E-01	6.70033300000000E+00	8.78274200000000E+00
