-2.50E-16,0.001664424,0.002496763,0.003329165,0.004161613,0.004994091,0.005826583,0.006659072,0.007491543,0.008323978,0.009156362,0.009988678,0.010820909,0.011653039,0.012485052,0.013316931,0.014148659,0.014980221,0.015811599,0.016642777,0.017473739,0.018304467,0.019134944,0.019965155,0.020795082,0.021624709,0.022454018,0.023282992,0.024111615,0.024939869,0.025767737,0.026595202,0.027422246,0.028248853,0.029075003,0.02990068,0.030725867,0.031550544,0.032374695,0.033198301,0.034021343,0.034843805,0.035665666,0.036486909,0.037307514,0.038127464,0.038946737,0.039765316,0.040583181,0.041400311,0.042216687,0.043032289,0.043847096,0.044661088,0.045474243,0.04628654,0.047097958,0.047908474,0.048718066,0.049526711,0.050334388,0.051141071,0.051946737,0.052751362,0.053554921,0.054357389,0.05515874,0.055958947,0.056757984,0.057555824,0.058352438,0.059147798,0.059941874,0.060734637,0.061526055,0.062316098,0.063104734,0.063891929,0.06467765,0.065461862,0.066244531,0.067025621,0.067805093,0.068582912,0.069359038,0.070133432,0.070906054,0.071676862,0.072445815,0.073212871,0.073977985,0.074741114,0.075502212,0.076261235,0.077018134,0.077772865,0.078525379,0.079275628,0.080023564,0.080769139,0.000832164
0.000832164,0.002496677,0.003329058,0.0041615,0.004993988,0.005826504,0.006659033,0.007491558,0.008324063,0.009156531,0.009988946,0.010821291,0.011653551,0.012485709,0.013317747,0.014149651,0.014981402,0.015812986,0.016644384,0.01747558,0.018306559,0.019137302,0.019967794,0.020798017,0.021627955,0.02245759,0.023286907,0.024115887,0.024944513,0.025772769,0.026600637,0.027428101,0.028255141,0.029081742,0.029907884,0.030733552,0.031558726,0.032383389,0.033207523,0.03403111,0.034854132,0.035676569,0.036498404,0.037319617,0.038140191,0.038960105,0.03977934,0.040597878,0.041415698,0.042232781,0.043049105,0.043864652,0.0446794,0.045493329,0.046306416,0.047118642,0.047929983,0.048740418,0.049549924,0.050358478,0.051166057,0.051972638,0.052778196,0.053582706,0.054386143,0.055188483,0.055989698,0.056789762,0.057588649,0.058386329,0.059182775,0.059977958,0.060771848,0.061564414,0.062355626,0.063145452,0.063933859,0.064720813,0.065506281,0.066290229,0.067072619,0.067853416,0.068632582,0.069410078,0.070185867,0.070959908,0.07173216,0.072502581,0.07327113,0.074037763,0.074802436,0.075565104,0.076325722,0.077084243,0.077840622,0.07859481,0.07934676,0.080096423,0.080843751,0.081588696,0.001664373
0.001664424,0.003329022,0.004161444,0.004993926,0.005826452,0.006659005,0.007491569,0.008324128,0.009156666,0.009989165,0.01082161,0.011653985,0.012486272,0.013318455,0.014150518,0.014982445,0.015814218,0.016645821,0.017477238,0.018308451,0.019139445,0.019970203,0.020800707,0.02163094,0.022460887,0.02329053,0.024119852,0.024948836,0.025777465,0.026605721,0.027433588,0.028261047,0.029088082,0.029914675,0.030740808,0.031566464,0.032391624,0.033216271,0.034040387,0.034863952,0.03568695,0.036509361,0.037331167,0.038152349,0.038972888,0.039792764,0.040611959,0.041430453,0.042248225,0.043065257,0.043881527,0.044697016,0.045511701,0.046325563,0.04713858,0.04795073,0.048761991,0.049572341,0.050381757,0.051190216,0.051997694,0.052804167,0.053609612,0.054414002,0.055217313,0.056019519,0.056820593,0.057620509,0.058419238,0.059216753,0.060013024,0.060808023,0.06160172,0.062394082,0.06318508,0.06397468,0.06476285,0.065549556,0.066334762,0.067118435,0.067900537,0.068681031,0.06945988,0.070237044,0.071012485,0.071786161,0.072558031,0.073328054,0.074096186,0.074862383,0.075626601,0.076388794,0.077148918,0.077906924,0.078662767,0.079416398,0.080167769,0.080916831,0.081663536,0.082407835,0.002496677
0.002496763,0.004161444,0.004993905,0.005826425,0.006658988,0.007491577,0.008324175,0.009156767,0.009989336,0.010821866,0.011654339,0.012486741,0.013319054,0.014151262,0.014983348,0.015815296,0.016647089,0.017478711,0.018310145,0.019141374,0.019972382,0.020803151,0.021633666,0.022463909,0.023293864,0.024123512,0.024952838,0.025781824,0.026610453,0.027438708,0.028266571,0.029094025,0.029921053,0.030747636,0.031573758,0.0323994,0.033224544,0.034049173,0.034873267,0.03569681,0.036519781,0.037342164,0.038163939,0.038985086,0.039805588,0.040625424,0.041444576,0.042263023,0.043080745,0.043897723,0.044713935,0.045529362,0.046343982,0.047157774,0.047970717,0.048782788,0.049593965,0.050404226,0.051213547,0.052021906,0.052829278,0.05363564,0.054440966,0.055245232,0.056048411,0.056850477,0.057651405,0.058451165,0.059249731,0.060047074,0.060843165,0.061637973,0.062431469,0.06322362,0.064014396,0.064803762,0.065591687,0.066378135,0.06716307,0.067946459,0.068728262,0.069508444,0.070286965,0.071063786,0.071838867,0.072612167,0.073383643,0.074153254,0.074920956,0.075686704,0.076450454,0.07721216,0.077971775,0.078729252,0.079484544,0.080237602,0.080988379,0.081736825,0.082482891,0.083226528,0.003329058
0.003329165,0.004993926,0.005826425,0.006658982,0.00749158,0.008324203,0.009156835,0.009989458,0.010822057,0.011654615,0.012487116,0.013319544,0.014151881,0.014984112,0.01581622,0.016648188,0.017479999,0.018311638,0.019143088,0.019974331,0.020805351,0.021636132,0.022466656,0.023296907,0.024126867,0.024956519,0.025785848,0.026614834,0.027443462,0.028271713,0.029099571,0.029927018,0.030754037,0.031580609,0.032406717,0.033232343,0.034057469,0.034882077,0.035706148,0.036529665,0.037352609,0.03817496,0.038996701,0.039817812,0.040638274,0.041458067,0.042277172,0.04309557,0.043913239,0.044730159,0.045546311,0.046361673,0.047176224,0.047989943,0.048802807,0.049614795,0.050425884,0.051236052,0.052045275,0.05285353,0.053660792,0.054467036,0.055272239,0.056076375,0.056879417,0.057681338,0.058482113,0.059281713,0.060080109,0.060877273,0.061673176,0.062467786,0.063261074,0.064053006,0.064843551,0.065632676,0.066420346,0.067206527,0.067991183,0.068774277,0.069555772,0.070335631,0.071113813,0.071890279,0.072664989,0.0734379,0.074208971,0.074978158,0.075745417,0.076510703,0.077273971,0.078035174,0.078794266,0.079551199,0.080305925,0.081058396,0.081808563,0.082556377,0.083301788,0.084044747,0.0041615
0.004161613,0.005826452,0.006658988,0.00749158,0.008324213,0.009156868,0.009989531,0.010822185,0.011654812,0.012487398,0.013319925,0.014152377,0.014984737,0.01581699,0.016649117,0.017481104,0.018312933,0.019144588,0.019976051,0.020807307,0.021638338,0.022469128,0.023299659,0.024129916,0.02495988,0.025789535,0.026618864,0.027447849,0.028276474,0.02910472,0.029932571,0.030760009,0.031587016,0.032413575,0.033239667,0.034065275,0.034890381,0.035714966,0.036539012,0.037362501,0.038185414,0.039007732,0.039829437,0.040650508,0.041470928,0.042290675,0.043109731,0.043928076,0.044745689,0.045562549,0.046378637,0.047193931,0.048008409,0.04882205,0.049634833,0.050446734,0.051257731,0.052067802,0.052876922,0.053685067,0.054492214,0.055298337,0.056103412,0.056907412,0.057710311,0.058512082,0.059312698,0.06011213,0.06091035,0.061707329,0.062503036,0.063297441,0.064090513,0.064882218,0.065672525,0.066461399,0.067248806,0.06803471,0.068819076,0.069601866,0.070383043,0.071162567,0.071940399,0.0727165,0.073490826,0.074263337,0.075033989,0.075802739,0.076569541,0.077334351,0.078097123,0.07885781,0.079616364,0.080372738,0.081126884,0.081878752,0.082628294,0.08337546,0.0841202,0.084862465,0.004993988
0.004994091,0.006659005,0.007491577,0.008324203,0.009156868,0.009989555,0.010822248,0.01165493,0.012487585,0.013320197,0.014152748,0.014985223,0.015817605,0.016649878,0.017482024,0.018314028,0.019145873,0.019977542,0.020809018,0.021640284,0.022471325,0.023302122,0.02413266,0.024962921,0.025792887,0.026622543,0.027451871,0.028280853,0.029109473,0.029937712,0.030765554,0.031592981,0.032419974,0.033246518,0.034072592,0.03489818,0.035723263,0.036547823,0.037371842,0.038195301,0.039018181,0.039840463,0.040662128,0.041483158,0.042303532,0.043123231,0.043942235,0.044760524,0.045578077,0.046394874,0.047210894,0.048026116,0.048840518,0.049654079,0.050466776,0.051278586,0.052089487,0.052899456,0.053708468,0.0545165,0.055323526,0.056129523,0.056934464,0.057738322,0.058541073,0.059342687,0.060143138,0.060942396,0.061740434,0.06253722,0.063332725,0.064126917,0.064919764,0.065711234,0.066501293,0.067289908,0.068077042,0.068862661,0.069646727,0.070429203,0.07121005,0.071989229,0.0727667,0.073542423,0.074316354,0.075088452,0.075858672,0.076626971,0.077393304,0.078157624,0.078919886,0.079680041,0.080438043,0.081193843,0.081947393,0.082698642,0.083447543,0.084194045,0.084938098,0.085679654,0.005826504
0.005826583,0.007491569,0.008324175,0.009156835,0.009989531,0.010822248,0.01165497,0.012487679,0.01332036,0.014152996,0.014985571,0.015818067,0.01665047,0.017482761,0.018314924,0.019146944,0.019978803,0.020810484,0.021641971,0.022473247,0.023304295,0.024135099,0.024965641,0.025795904,0.026625871,0.027455526,0.028284851,0.029113828,0.029942441,0.030770671,0.031598502,0.032425916,0.033252895,0.03407942,0.034905475,0.03573104,0.036556099,0.037380632,0.03820462,0.039028046,0.039850891,0.040673134,0.041494758,0.042315743,0.043136069,0.043955716,0.044774665,0.045592895,0.046410386,0.047227116,0.048043065,0.048858212,0.049672534,0.050486009,0.051298616,0.052110332,0.052921132,0.053730994,0.054539894,0.055347807,0.056154709,0.056960573,0.057765375,0.058569087,0.059371683,0.060173134,0.060973413,0.061772491,0.062570338,0.063366925,0.064162219,0.06495619,0.065748806,0.066540032,0.067329835,0.068118181,0.068905034,0.069690356,0.070474112,0.071256263,0.07203677,0.072815593,0.073592691,0.074368023,0.075141547,0.075913218,0.076682994,0.077450829,0.078216678,0.078980494,0.079742231,0.080501841,0.081259275,0.082014486,0.082767423,0.083518039,0.084266282,0.085012104,0.085755454,0.086496283,0.006659033
0.006659072,0.008324128,0.009156767,0.009989458,0.010822185,0.01165493,0.012487679,0.013320415,0.01415312,0.014985779,0.015818375,0.016650892,0.017483313,0.018315621,0.019147801,0.019979835,0.020811706,0.021643398,0.022474895,0.023306178,0.024137233,0.02496804,0.025798585,0.026628849,0.027458815,0.028288467,0.029117787,0.029946758,0.030775362,0.031603582,0.0324314,0.033258798,0.034085759,0.034912265,0.035738298,0.036563839,0.03738887,0.038213373,0.03903733,0.03986072,0.040683526,0.041505729,0.042327309,0.043148246,0.043968521,0.044788113,0.045607004,0.046425172,0.047242596,0.048059257,0.048875131,0.049690198,0.050504437,0.051317823,0.052130336,0.052941952,0.053752647,0.054562399,0.055371181,0.056178971,0.056985742,0.057791469,0.058596125,0.059399685,0.06020212,0.061003402,0.061803503,0.062602393,0.063400043,0.064196422,0.064991499,0.065785241,0.066577616,0.067368589,0.068158128,0.068946195,0.069732756,0.070517773,0.071301208,0.072083023,0.072863178,0.073641633,0.074418346,0.075193276,0.075966379,0.076737611,0.077506929,0.078274287,0.079039637,0.079802935,0.080564132,0.081323181,0.082080032,0.082834638,0.083586948,0.084336913,0.085084483,0.085829609,0.086572239,0.087312326,0.007491558
0.007491543,0.009156666,0.009989336,0.010822057,0.011654812,0.012487585,0.01332036,0.01415312,0.014985848,0.015818529,0.016651146,0.017483681,0.018316119,0.019148443,0.019980637,0.020812683,0.021644566,0.022476267,0.023307772,0.024139061,0.02497012,0.025800931,0.026631476,0.027461739,0.028291703,0.02912135,0.029950663,0.030779625,0.031608218,0.032436425,0.033264229,0.03409161,0.034918552,0.035745036,0.036571044,0.037396558,0.03822156,0.039046031,0.039869952,0.040693305,0.041516071,0.042338229,0.043159761,0.043980648,0.044800869,0.045620404,0.046439233,0.047257336,0.048074691,0.048891277,0.049707073,0.050522057,0.051336208,0.052149502,0.052961916,0.053773428,0.054584014,0.055393649,0.05620231,0.05700997,0.057816605,0.058622189,0.059426695,0.060230096,0.061032363,0.061833469,0.062633385,0.063432081,0.064229526,0.06502569,0.065820541,0.066614046,0.067406171,0.068196883,0.068986147,0.069773927,0.070560185,0.071344886,0.07212799,0.072909458,0.073689249,0.074467324,0.07524364,0.076018155,0.076790825,0.077561605,0.078330451,0.079097316,0.079862155,0.080624919,0.081385562,0.082144034,0.082900287,0.083654271,0.084405938,0.085155236,0.085902117,0.08664653,0.087388425,0.088127752,0.008324063
