Freq.	V(out)
1.00000000000000e+06,2.25263615123105e+01,1.79999838903585e+02
1.02329299228075e+06,2.25263615123091e+01,1.79999835151167e+02
1.04712854805090e+06,2.25263615123077e+01,1.79999831311345e+02
1.07151930523761e+06,2.25263615123061e+01,1.79999827382081e+02
1.09647819614319e+06,2.25263615123045e+01,1.79999823361293e+02
1.12201845430196e+06,2.25263615123029e+01,1.79999819246849e+02
1.14815362149688e+06,2.25263615123011e+01,1.79999815036567e+02
1.17489755493953e+06,2.25263615122993e+01,1.79999810728216e+02
1.20226443461741e+06,2.25263615122974e+01,1.79999806319509e+02
1.23026877081238e+06,2.25263615122953e+01,1.79999801808111e+02
1.25892541179417e+06,2.25263615122932e+01,1.79999797191629e+02
1.28824955169313e+06,2.25263615122910e+01,1.79999792467615e+02
1.31825673855641e+06,2.25263615122887e+01,1.79999787633565e+02
1.34896288259165e+06,2.25263615122863e+01,1.79999782686915e+02
1.38038426460288e+06,2.25263615122838e+01,1.79999777625043e+02
1.41253754462275e+06,2.25263615122811e+01,1.79999772445265e+02
1.44543977074593e+06,2.25263615122783e+01,1.79999767144835e+02
1.47910838816821e+06,2.25263615122754e+01,1.79999761720941e+02
1.51356124843621e+06,2.25263615122724e+01,1.79999756170709e+02
1.54881661891248e+06,2.25263615122692e+01,1.79999750491195e+02
1.58489319246111e+06,2.25263615122658e+01,1.79999744679388e+02
1.62181009735893e+06,2.25263615122623e+01,1.79999738732207e+02
1.65958690743756e+06,2.25263615122587e+01,1.79999732646499e+02
1.69824365246174e+06,2.25263615122548e+01,1.79999726419035e+02
1.73780082874937e+06,2.25263615122508e+01,1.79999720046516e+02
1.77827941003892e+06,2.25263615122466e+01,1.79999713525562e+02
1.81970085860998e+06,2.25263615122422e+01,1.79999706852715e+02
1.86208713666287e+06,2.25263615122376e+01,1.79999700024438e+02
1.90546071796325e+06,2.25263615122328e+01,1.79999693037109e+02
1.94984459975804e+06,2.25263615122277e+01,1.79999685887025e+02
1.99526231496888e+06,2.25263615122224e+01,1.79999678570394e+02
2.04173794466953e+06,2.25263615122169e+01,1.79999671083336e+02
2.08929613085404e+06,2.25263615122111e+01,1.79999663421883e+02
2.13796208950223e+06,2.25263615122050e+01,1.79999655581972e+02
2.18776162394955e+06,2.25263615121986e+01,1.79999647559445e+02
2.23872113856834e+06,2.25263615121919e+01,1.79999639350050e+02
2.29086765276777e+06,2.25263615121850e+01,1.79999630949433e+02
2.34422881531992e+06,2.25263615121777e+01,1.79999622353141e+02
2.39883291901949e+06,2.25263615121700e+01,1.79999613556616e+02
2.45470891568503e+06,2.25263615121620e+01,1.79999604555193e+02
2.51188643150958e+06,2.25263615121536e+01,1.79999595344101e+02
2.57039578276886e+06,2.25263615121448e+01,1.79999585918454e+02
2.63026799189538e+06,2.25263615121356e+01,1.79999576273256e+02
2.69153480392691e+06,2.25263615121260e+01,1.79999566403392e+02
2.75422870333816e+06,2.25263615121159e+01,1.79999556303629e+02
2.81838293126445e+06,2.25263615121053e+01,1.79999545968613e+02
2.88403150312660e+06,2.25263615120942e+01,1.79999535392864e+02
2.95120922666638e+06,2.25263615120827e+01,1.79999524570773e+02
3.01995172040201e+06,2.25263615120705e+01,1.79999513496604e+02
3.09029543251359e+06,2.25263615120578e+01,1.79999502164484e+02
3.16227766016838e+06,2.25263615120445e+01,1.79999490568405e+02
3.23593656929628e+06,2.25263615120306e+01,1.79999478702219e+02
3.31131121482591e+06,2.25263615120160e+01,1.79999466559634e+02
3.38844156139202e+06,2.25263615120007e+01,1.79999454134211e+02
3.46736850452531e+06,2.25263615119847e+01,1.79999441419364e+02
3.54813389233575e+06,2.25263615119680e+01,1.79999428408349e+02
3.63078054770101e+06,2.25263615119504e+01,1.79999415094269e+02
3.71535229097172e+06,2.25263615119321e+01,1.79999401470065e+02
3.80189396320561e+06,2.25263615119129e+01,1.79999387528512e+02
3.89045144994280e+06,2.25263615118927e+01,1.79999373262218e+02
3.98107170553497e+06,2.25263615118716e+01,1.79999358663620e+02
4.07380277804112e+06,2.25263615118496e+01,1.79999343724976e+02
4.16869383470335e+06,2.25263615118264e+01,1.79999328438367e+02
4.26579518801592e+06,2.25263615118022e+01,1.79999312795687e+02
4.36515832240165e+06,2.25263615117769e+01,1.79999296788643e+02
4.46683592150962e+06,2.25263615117504e+01,1.79999280408746e+02
4.57088189614874e+06,2.25263615117226e+01,1.79999263647312e+02
4.67735141287197e+06,2.25263615116935e+01,1.79999246495455e+02
4.78630092322638e+06,2.25263615116630e+01,1.79999228944079e+02
4.89778819368445e+06,2.25263615116311e+01,1.79999210983880e+02
5.01187233627271e+06,2.25263615115977e+01,1.79999192605333e+02
5.12861383991364e+06,2.25263615115627e+01,1.79999173798696e+02
5.24807460249772e+06,2.25263615115260e+01,1.79999154553995e+02
5.37031796370252e+06,2.25263615114877e+01,1.79999134861028e+02
5.49540873857624e+06,2.25263615114475e+01,1.79999114709352e+02
5.62341325190348e+06,2.25263615114054e+01,1.79999094088284e+02
5.75439937337156e+06,2.25263615113614e+01,1.79999072986889e+02
5.88843655355588e+06,2.25263615113153e+01,1.79999051393980e+02
6.02559586074357e+06,2.25263615112669e+01,1.79999029298108e+02
6.16595001861481e+06,2.25263615112164e+01,1.79999006687556e+02
6.30957344480192e+06,2.25263615111634e+01,1.79998983550337e+02
6.45654229034654e+06,2.25263615111080e+01,1.79998959874183e+02
6.60693448007595e+06,2.25263615110499e+01,1.79998935646540e+02
6.76082975391980e+06,2.25263615109891e+01,1.79998910854563e+02
