;Version	1	0
;/M0/D		
;X	 Y	
;Re	 Re	
;vin	 I	
;xunit	 A	
0		
0.0001	3.22390341302994E-09	
0.0002	3.23443008703900E-09	
0.0003	3.24499107364604E-09	
0.0004	3.25558648552996E-09	
0.0005	3.26621643278001E-09	
0.0006	3.27688102994000E-09	
0.0007	3.28758038779010E-09	
0.0008	3.29831462101993E-09	
0.0009	3.30908384111006E-09	
0.001	3.31988816344996E-09	
0.0011	3.33072770142002E-09	
0.0012	3.34160256935002E-09	
0.0013	3.35251288309990E-09	
0.0014	3.36345875596010E-09	
0.0015	3.37444030568996E-09	
0.0016	3.38545764687998E-09	
0.0017	3.39651089625997E-09	
0.0018	3.40760017094005E-09	
0.0019	3.41872558715995E-09	
0.002	3.42988726274001E-09	
0.0021	3.44108531652001E-09	
0.0022	3.45231986581997E-09	
0.0023	3.46359102901000E-09	
0.0024	3.47489892538010E-09	
0.0025	3.48624367461995E-09	
0.0026	3.49762539680037E-09	
0.0027	3.50904421049997E-09	
0.0028	3.52050023838995E-09	
0.0029	3.53199360044007E-09	
0.003	3.54352441757998E-09	
0.0031	3.55509281179007E-09	
0.0032	3.56669890539993E-09	
0.0033	3.57834282171007E-09	
0.0034	3.59002468200000E-09	
0.0035	3.60174461097998E-09	
0.0036	3.61350273065998E-09	
0.0037	3.62529916779994E-09	
0.0038	3.63713404452007E-09	
0.0039	3.64900748716002E-09	
0.004	3.66091961985998E-09	
0.0041	3.67287056968999E-09	
0.0042	3.68486046227000E-09	
0.0043	3.69688942356993E-09	
0.0044	3.70895758059009E-09	
0.0045	3.72106506200990E-09	
0.0046	3.73321199435008E-09	
0.0047	3.74539850583995E-09	
0.0048	3.75762472569965E-09	
0.0049	3.76989078230996E-09	
0.005	3.78219680635009E-09	
0.0051	3.79454292638002E-09	
0.0052	3.80692927261987E-09	
0.0053	3.81935597695004E-09	
0.0054	3.83182316917001E-09	
0.0055	3.84433098263989E-09	
0.0056	3.85687954664017E-09	
0.0057	3.86946899603989E-09	
0.0058	3.88209946222999E-09	
0.0059	3.89477107960007E-09	
0.006	3.90748398040011E-09	
0.0061	3.92023830049994E-09	
0.0062	3.93303417295986E-09	
0.0063	3.94587173386002E-09	
0.0064	3.95875111777015E-09	
0.0065	3.97167246028997E-09	
0.0066	3.98463589946005E-09	
0.0067	3.99764157041000E-09	
0.0068	4.01068961073978E-09	
0.0069	4.02378015908010E-09	
0.007	4.03691335120991E-09	
0.0071	4.05008932798020E-09	
0.0072	4.06330822735000E-09	
0.0073	4.07657018837990E-09	
0.0074	4.08987535254994E-09	
0.0075	4.10322385782015E-09	
0.0076	4.11661584653994E-09	
0.0077	4.13005146021001E-09	
0.0078	4.14353083939991E-09	
0.0079	4.15705412714995E-09	
0.008	4.17062146560000E-09	
0.0081	4.18423299799012E-09	
0.0082	4.19788886740007E-09	
0.0083	4.21158921926987E-09	
0.0084	4.22533419623007E-09	
