Freq.	V(secondstageout)
1.00000000000000e+06,2.03949688833388e+01,1.79999332937572e+02
1.02329299228075e+06,2.03949688833120e+01,1.79999317399692e+02
1.04712854805090e+06,2.03949688832838e+01,1.79999301499888e+02
1.07151930523761e+06,2.03949688832544e+01,1.79999285229731e+02
1.09647819614319e+06,2.03949688832236e+01,1.79999268580592e+02
1.12201845430196e+06,2.03949688831913e+01,1.79999251543645e+02
1.14815362149688e+06,2.03949688831575e+01,1.79999234109857e+02
1.17489755493953e+06,2.03949688831221e+01,1.79999216269984e+02
1.20226443461741e+06,2.03949688830850e+01,1.79999198014567e+02
1.23026877081238e+06,2.03949688830462e+01,1.79999179333927e+02
1.25892541179417e+06,2.03949688830056e+01,1.79999160218158e+02
1.28824955169313e+06,2.03949688829630e+01,1.79999140657126e+02
1.31825673855641e+06,2.03949688829184e+01,1.79999120640459e+02
1.34896288259165e+06,2.03949688828718e+01,1.79999100157544e+02
1.38038426460288e+06,2.03949688828229e+01,1.79999079197521e+02
1.41253754462275e+06,2.03949688827717e+01,1.79999057749276e+02
1.44543977074593e+06,2.03949688827182e+01,1.79999035801437e+02
1.47910838816821e+06,2.03949688826621e+01,1.79999013342367e+02
1.51356124843621e+06,2.03949688826033e+01,1.79998990360159e+02
1.54881661891248e+06,2.03949688825418e+01,1.79998966842626e+02
1.58489319246111e+06,2.03949688824774e+01,1.79998942777299e+02
1.62181009735893e+06,2.03949688824100e+01,1.79998918151419e+02
1.65958690743756e+06,2.03949688823393e+01,1.79998892951928e+02
1.69824365246174e+06,2.03949688822654e+01,1.79998867165466e+02
1.73780082874937e+06,2.03949688821879e+01,1.79998840778360e+02
1.77827941003892e+06,2.03949688821068e+01,1.79998813776619e+02
1.81970085860998e+06,2.03949688820219e+01,1.79998786145927e+02
1.86208713666287e+06,2.03949688819330e+01,1.79998757871633e+02
1.90546071796325e+06,2.03949688818399e+01,1.79998728938747e+02
1.94984459975804e+06,2.03949688817424e+01,1.79998699331927e+02
1.99526231496888e+06,2.03949688816403e+01,1.79998669035476e+02
2.04173794466953e+06,2.03949688815334e+01,1.79998638033329e+02
2.08929613085404e+06,2.03949688814215e+01,1.79998606309050e+02
2.13796208950223e+06,2.03949688813043e+01,1.79998573845818e+02
2.18776162394955e+06,2.03949688811815e+01,1.79998540626419e+02
2.23872113856834e+06,2.03949688810530e+01,1.79998506633242e+02
2.29086765276777e+06,2.03949688809184e+01,1.79998471848261e+02
2.34422881531992e+06,2.03949688807775e+01,1.79998436253035e+02
2.39883291901949e+06,2.03949688806299e+01,1.79998399828689e+02
2.45470891568503e+06,2.03949688804754e+01,1.79998362555911e+02
2.51188643150958e+06,2.03949688803136e+01,1.79998324414938e+02
2.57039578276886e+06,2.03949688801442e+01,1.79998285385548e+02
2.63026799189538e+06,2.03949688799668e+01,1.79998245447047e+02
2.69153480392691e+06,2.03949688797810e+01,1.79998204578259e+02
2.75422870333816e+06,2.03949688795865e+01,1.79998162757514e+02
2.81838293126445e+06,2.03949688793828e+01,1.79998119962639e+02
2.88403150312660e+06,2.03949688791695e+01,1.79998076170943e+02
2.95120922666638e+06,2.03949688789462e+01,1.79998031359208e+02
3.01995172040201e+06,2.03949688787123e+01,1.79997985503673e+02
3.09029543251359e+06,2.03949688784674e+01,1.79997938580026e+02
3.16227766016838e+06,2.03949688782110e+01,1.79997890563386e+02
3.23593656929628e+06,2.03949688779424e+01,1.79997841428296e+02
3.31131121482591e+06,2.03949688776613e+01,1.79997791148702e+02
3.38844156139202e+06,2.03949688773669e+01,1.79997739697946e+02
3.46736850452531e+06,2.03949688770585e+01,1.79997687048747e+02
3.54813389233575e+06,2.03949688767357e+01,1.79997633173192e+02
3.63078054770101e+06,2.03949688763977e+01,1.79997578042713e+02
3.71535229097172e+06,2.03949688760437e+01,1.79997521628081e+02
3.80189396320561e+06,2.03949688756730e+01,1.79997463899383e+02
3.89045144994280e+06,2.03949688752849e+01,1.79997404826011e+02
3.98107170553497e+06,2.03949688748785e+01,1.79997344376643e+02
4.07380277804112e+06,2.03949688744529e+01,1.79997282519229e+02
4.16869383470335e+06,2.03949688740073e+01,1.79997219220971e+02
4.26579518801592e+06,2.03949688735406e+01,1.79997154448306e+02
4.36515832240165e+06,2.03949688730520e+01,1.79997088166893e+02
4.46683592150962e+06,2.03949688725404e+01,1.79997020341587e+02
4.57088189614874e+06,2.03949688720046e+01,1.79996950936426e+02
4.67735141287197e+06,2.03949688714436e+01,1.79996879914612e+02
4.78630092322638e+06,2.03949688708561e+01,1.79996807238487e+02
4.89778819368445e+06,2.03949688702410e+01,1.79996732869518e+02
5.01187233627271e+06,2.03949688695968e+01,1.79996656768273e+02
5.12861383991364e+06,2.03949688689224e+01,1.79996578894403e+02
5.24807460249772e+06,2.03949688682161e+01,1.79996499206617e+02
5.37031796370252e+06,2.03949688674765e+01,1.79996417662664e+02
5.49540873857624e+06,2.03949688667021e+01,1.79996334219308e+02
5.62341325190348e+06,2.03949688658912e+01,1.79996248832307e+02
5.75439937337156e+06,2.03949688650420e+01,1.79996161456387e+02
5.88843655355588e+06,2.03949688641529e+01,1.79996072045221e+02
6.02559586074357e+06,2.03949688632218e+01,1.79995980551400e+02
6.16595001861481e+06,2.03949688622469e+01,1.79995886926416e+02
6.30957344480192e+06,2.03949688612260e+01,1.79995791120625e+02
6.45654229034654e+06,2.03949688601570e+01,1.79995693083230e+02
6.60693448007595e+06,2.03949688590376e+01,1.79995592762251e+02
6.76082975391980e+06,2.03949688578655e+01,1.79995490104497e+02
