2.84838096367594e-09		0.0715895251071894		
1.76701695437699e-13		0.0419649020917066		
2.57535342247743e-09		0.0708710513590811		
2.48009235710166e-09		0.0705833479651953		
2.38463175506499e-09		0.0702878956971511		
2.28870420774456e-09		0.0699834983829239		
2.1923979310573e-09		    0.0696696583547187		
2.09595490796755e-09		0.0693461901341383		
1.99975617249684e-09		0.0690132293291983		
1.90436338433164e-09		0.0686713992778503		
1.81056136723144e-09		0.0683220243465562		
1.71932931688407e-09		0.067967186758406		
