5.22674633492532e-13		0.0424128699332232		
4.92516675336137e-13		0.0422700958252106		
4.6292103947011e-13		    0.0421213775181314		
4.34539472327628e-13		0.0419723156196243		
4.07086128909925e-13		0.0418200286454793		
3.80589363712121e-13		0.0416644779344385		
3.5508236115376e-13		    0.0415056683652256		
3.30600302057624e-13		0.0413436414215174		
3.07442908549372e-13		0.041181269951981		
2.85081475937763e-13		0.0410129458384106		
2.6379033261205e-13		    0.0408413023544324		
2.43541689885933e-13		0.0406659922904669		
