1.31098878686215e-17		0.0274932913692731		
1.28471816890667e-17		0.0274716177729068		
1.25875901878789e-17		0.0274498459543436		
1.23311906674405e-17		0.0274279730494856		
1.20781533306404e-17		0.0274060045523471		
1.18287051901297e-17		0.0273839501677347		
1.15830853131546e-17		0.0273618193807306		
1.13414117356266e-17		0.0273396055462234		
1.11037330089715e-17		0.0273172949784527		
1.08698011472219e-17		0.0272948368968566		
1.06391458974873e-17		0.0272721538211124		
1.04109922439517e-17		0.0272491289060359		
