1.55345704134974e-13		0.0400194528051271		
1.46104349210443e-13		0.0398901766852812		
1.3687304779455e-13		    0.0397524704683932		
1.28248896403236e-13		0.0396176730997181		
1.19818373282298e-13		0.0394775670781599		
1.1169845626232e-13		    0.0393340447737868		
1.0393767133248e-13		    0.03918833141755		
9.64013047129544e-14		0.0390366301361561		
8.94305331011659e-14		0.0388879007866026		
8.26021725892373e-14		0.0387305703808113		
7.62979228701557e-14		0.0385756870888253		
7.01418731063222e-14		0.0384116309024754		
