0.0584338229243382    	-0.0248574589496742   	
0.0826379049247956    	-0.0351537556150335   	
0.101210350257164     	-0.043054381916963    	
0.116867645941875     	-0.0497149179890885   	
0.130662000355165     	-0.0555829680664126   	
0.143133050011626     	-0.0608880908510184   	
0.15460136375352      	-0.0657666547415321   	
0.165275809915625     	-0.0703075112936156   	
0.175301468938749     	-0.0745723770085942   	
0.184783973008756     	-0.0786061872954154   	
0.193803065893495     	-0.082442864758158    	
0.202420700568236     	-0.0861087638858085   	
0.210686144981945     	-0.0896248430199569   	
0.218639345398239     	-0.0930080951033937   	
0.226313223265871     	-0.0962725247574401   	
0.233735291930435     	-0.099429836023107    	
0.240928824266884     	-0.102489929066186    	
0.247913714891775     	-0.105461266958073    	
0.254707129268613     	-0.108351151801962    	
0.261324000752084     	-0.111165936173011    	
