0	
0.0001	3.941142487550060E-11
0.0002	3.954003852870050E-11
0.0003	3.966907106310120E-11
0.0004	3.979852383229790E-11
0.0005	3.992839821210050E-11
0.0006	4.005869555849960E-11
0.0007	4.018941725589970E-11
0.0008	4.032056468100330E-11
0.0009	4.045213920239860E-11
0.001	4.058414223000030E-11
0.0011	4.071657512859980E-11
0.0012	4.084943931709880E-11
0.0013	4.098273618100040E-11
0.0014	4.111646713580140E-11
0.0015	4.125063358209860E-11
0.0016	4.138523693760210E-11
0.0017	4.152027861819650E-11
0.0018	4.165576005060230E-11
0.0019	4.179168266560000E-11
0.002	4.192804787999880E-11
0.0021	4.206485714619950E-11
0.0022	4.220211190259940E-11
0.0023	4.233981359170030E-11
0.0024	4.247796366710190E-11
0.0025	4.261656358049820E-11
0.0026	4.275561479450520E-11
0.0027	4.289511878260160E-11
0.0028	4.303507699769840E-11
0.0029	4.317549092840080E-11
0.003	4.331636204349980E-11
0.0031	4.345769183469970E-11
0.0032	4.359948178569850E-11
0.0033	4.374173339820140E-11
0.0034	4.388444815210180E-11
0.0035	4.402762757779680E-11
0.0036	4.417127316459990E-11
0.0037	4.431538641980070E-11
0.0038	4.445996888780010E-11
0.0039	4.460502205920310E-11
0.004	4.475054748139880E-11
0.0041	4.489654668730060E-11
0.0042	4.504302121419670E-11
0.0043	4.518997258470130E-11
0.0044	4.533740237230220E-11
0.0045	4.548531212229760E-11
0.0046	4.563370337829980E-11
0.0047	4.578257772830220E-11
0.0048	4.593193670589510E-11
0.0049	4.608178192210000E-11
0.005	4.623211492699860E-11
0.0051	4.638293730820030E-11
0.0052	4.653425065869880E-11
0.0053	4.668605657630040E-11
0.0054	4.683835665050180E-11
0.0055	4.699115248930080E-11
0.0056	4.714444569169940E-11
0.0057	4.729823788270080E-11
0.0058	4.745253068489960E-11
0.0059	4.760732570649870E-11
0.006	4.776262458669800E-11
0.0061	4.791842896430050E-11
0.0062	4.807474046860180E-11
0.0063	4.823156075489900E-11
0.0064	4.838889146309900E-11
0.0065	4.854673425890060E-11
0.0066	4.870509079909920E-11
0.0067	4.886396275300130E-11
0.0068	4.902335178790120E-11
0.0069	4.918325958320010E-11
0.007	4.934368782399740E-11
0.0071	4.950463819990170E-11
0.0072	4.966611239259840E-11
0.0073	4.982811212350240E-11
0.0074	4.999063907049900E-11
0.0075	5.015369496569980E-11
0.0076	5.031728151200080E-11
0.0077	5.048140043789990E-11
0.0078	5.064605346400140E-11
0.0079	5.081124232969720E-11
0.008	5.097696875930240E-11
0.0081	5.114323451699920E-11
0.0082	5.131004133809780E-11
0.0083	5.147739096980190E-11
0.0084	5.164528519990120E-11
0.0085	5.181372575889970E-11
0.0086	5.198271445269940E-11
0.0087	5.215225302969800E-11
0.0088	5.232234329980140E-11
0.0089	5.249298702949940E-11
0.009	5.266418602620310E-11
0.0091	5.283594208109780E-11
0.0092	5.300825702019960E-11
0.0093	5.318113262490520E-11
0.0094	5.335457074640190E-11
0.0095	5.352857318439910E-11
0.0096	5.370314178049900E-11
0.0097	5.387827835990170E-11
0.0098	5.405398478269870E-11
0.0099	5.423026287849790E-11
0.01	5.440711449740390E-11
0.0101	5.458454153084620E-11
0.0102	5.476254580439920E-11
0.0103	5.494112921410350E-11
0.0104	5.512029363330010E-11
0.0105	5.530004093329830E-11
0.0106	5.548037302850130E-11
0.0107	5.566129178729920E-11
0.0108	5.584279912849960E-11
0.0109	5.602489695450190E-11
0.011	5.620758718849680E-11
0.0111	5.639087173019980E-11
0.0112	5.657475252940350E-11
0.0113	5.675923150529610E-11
0.0114	5.694431059750190E-11
0.0115	5.712999175940030E-11
0.0116	5.731627693539870E-11
0.0117	5.750316807620050E-11
0.0118	5.769066716810140E-11
0.0119	5.787877615179710E-11
0.012	5.806749704050420E-11
0.0121	5.825683177999940E-11
0.0122	5.844678238090000E-11
0.0123	5.863735083859870E-11
0.0124	5.882853915379800E-11
0.0125	5.902034932670290E-11
0.0126	5.921278338610010E-11
0.0127	5.940584334390040E-11
0.0128	5.959953122689730E-11
0.0129	5.979384908990040E-11
0.013	5.998879894179960E-11
0.0131	6.018438285810220E-11
0.0132	6.038060288259970E-11
0.0133	6.057746108130080E-11
0.0134	6.077495951079860E-11
0.0135	6.097310024990230E-11
0.0136	6.117188539069610E-11
0.0137	6.137131701760180E-11
0.0138	6.157139720530050E-11
0.0139	6.177212808909770E-11
0.014	6.197351174160100E-11
0.0141	6.217555031139960E-11
0.0142	6.237824589170100E-11
0.0143	6.258160062899940E-11
0.0144	6.278561665300200E-11
0.0145	6.299029610019690E-11
0.0146	6.319564113660250E-11
0.0147	6.340165390479830E-11
0.0148	6.360833656080080E-11
0.0149	6.381569129909910E-11
0.015	6.402372027419980E-11
0.0151	6.423242567830040E-11
0.0152	6.444180970280020E-11
0.0153	6.465187454589930E-11
0.0154	6.486262242050320E-11
0.0155	6.507405551480000E-11
0.0156	6.528617607929850E-11
0.0157	6.549898632370030E-11
0.0158	6.571248847289880E-11
0.0159	6.592668479009940E-11
0.016	6.614157751410280E-11
0.0161	6.635716889039770E-11
0.0162	6.657346119560060E-11
0.0163	6.679045668920070E-11
0.0164	6.700815765409840E-11
0.0165	6.722656638790190E-11
0.0166	6.744568514760100E-11
0.0167	6.766551626929820E-11
0.0168	6.788606203200130E-11
0.0169	6.810732477839830E-11
0.017	6.832930680179790E-11
0.0171	6.855201044300100E-11
0.0172	6.877543805040330E-11
0.0173	6.899959194709780E-11
0.0174	6.922447449579770E-11
0.0175	6.945008805860330E-11
0.0176	6.967643498849720E-11
0.0177	6.990351768680170E-11
0.0178	7.013133850510060E-11
0.0179	7.035989985099850E-11
0.018	7.058920412370050E-11
0.0181	7.081925370519910E-11
0.0182	7.105005104200310E-11
0.0183	7.128159853939680E-11
0.0184	7.151389860980320E-11
0.0185	7.174695372259900E-11
0.0186	7.198076628939660E-11
0.0187	7.221533877780300E-11
0.0188	7.245067365610070E-11
0.0189	7.268677338269870E-11
0.019	7.292364042410180E-11
0.0191	7.316127727100020E-11
0.0192	7.339968643039870E-11
0.0193	7.363887038309980E-11
0.0194	7.387883163529940E-11
0.0195	7.411957271679970E-11
0.0196	7.436109614909980E-11
0.0197	7.460340445280000E-11
0.0198	7.484650018200180E-11
0.0199	7.509038586459860E-11
0.02	7.533506408700250E-11
0.0201	7.558053739359780E-11
0.0202	7.582680835260240E-11
0.0203	7.607387956649840E-11
0.0204	7.632175360320080E-11
0.0205	7.657043307209720E-11
0.0206	7.681992058320340E-11
0.0207	7.707021873649990E-11
0.0208	7.732133017499860E-11
0.0209	7.757325750659750E-11
0.021	7.782600339090060E-11
0.0211	7.807957047780180E-11
0.0212	7.833396139989910E-11
0.0213	7.858917884150270E-11
0.0214	7.884522547739870E-11
0.0215	7.910210399089690E-11
0.0216	7.935981706520110E-11
0.0217	7.961836740019930E-11
0.0218	7.987775770450300E-11
