0,2.078869735987893e-12
0.0001,2.082721888430562e-12
0.0002,2.086586611832642e-12
0.0003,2.090463947137049e-12
0.0004,2.094353935417171e-12
0.0005,2.09825661788331e-12
0.0006000000000000001,2.102172035875858e-12
0.0007000000000000001,2.106100230872967e-12
0.0008000000000000001,2.110041244484923e-12
0.0009000000000000002,2.11399511845819e-12
0.001,2.117961894674636e-12
0.0011,2.121941615151938e-12
0.0012,2.125934322044636e-12
0.0013,2.129940057643326e-12
0.0014,2.133958864376305e-12
0.0015,2.137990784810633e-12
0.001600000000000001,2.142035861649482e-12
0.001700000000000001,2.146094137736872e-12
0.001800000000000001,2.150165656054415e-12
0.001900000000000001,2.154250459723594e-12
0.002,2.1583485920062e-12
0.0021,2.162460096304159e-12
0.0022,2.166585016159959e-12
0.0023,2.170723395258963e-12
0.0024,2.174875277426739e-12
0.0025,2.179040706631367e-12
0.002599999999999999,2.183219726983888e-12
0.002699999999999999,2.187412382739378e-12
0.002799999999999999,2.191618718294889e-12
0.002899999999999999,2.195838778192398e-12
0.002999999999999999,2.200072607119268e-12
0.003099999999999999,2.204320249906816e-12
0.003199999999999998,2.208581751532015e-12
0.003299999999999998,2.212857157118585e-12
0.003399999999999998,2.217146511934923e-12
0.003499999999999998,2.221449861398983e-12
0.003599999999999998,2.225767251074318e-12
0.003699999999999998,2.230098726671785e-12
0.003799999999999997,2.234444334053205e-12
0.003899999999999997,2.238804119226088e-12
0.003999999999999997,2.243178128349834e-12
0.004099999999999998,2.247566407731739e-12
0.004199999999999998,2.251969003830653e-12
0.004299999999999998,2.256385963256173e-12
0.004399999999999999,2.260817332767827e-12
0.004499999999999999,2.265263159278765e-12
0.004599999999999999,2.269723489853014e-12
0.004699999999999999,2.274198371707233e-12
0.0048,2.278687852212495e-12
0.0049,2.283191978892822e-12
0.005,2.287710799426306e-12
0.0051,2.2922443616456e-12
0.005200000000000001,2.296792713539696e-12
0.005300000000000001,2.301355903252458e-12
0.005400000000000001,2.30593397908311e-12
0.005500000000000001,2.310526989489332e-12
0.005600000000000002,2.315134983085138e-12
0.005700000000000002,2.319758008642022e-12
0.005800000000000002,2.324396115090103e-12
0.005900000000000002,2.329049351517959e-12
0.006000000000000003,2.333717767174458e-12
0.006100000000000003,2.338401411466593e-12
0.006200000000000003,2.343100333963302e-12
0.006300000000000004,2.347814584392654e-12
0.006400000000000004,2.352544212645658e-12
0.006500000000000004,2.357289268773461e-12
0.006600000000000004,2.362049802991835e-12
0.006700000000000005,2.366825865677021e-12
0.006800000000000005,2.371617507370916e-12
0.006900000000000005,2.376424778777563e-12
0.007000000000000005,2.381247730766346e-12
0.007100000000000006,2.386086414371166e-12
0.007200000000000006,2.390940880792958e-12
0.007300000000000006,2.395811181396197e-12
0.007400000000000006,2.400697367714096e-12
0.007500000000000007,2.405599491446466e-12
