1.00E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663309e+000
1.02E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663309e+000
1.05E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663309e+000
1.07E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663309e+000
1.10E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663309e+000
1.12E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663309e+000
1.15E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663309e+000
1.17E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663309e+000
1.20E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663309e+000
1.23E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663309e+000
1.26E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663309e+000
1.29E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663309e+000
1.32E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663309e+000
1.35E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663309e+000
1.38E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663309e+000
1.41E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663309e+000
1.45E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663309e+000
1.48E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663309e+000
1.51E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663309e+000
1.55E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663309e+000
1.58E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663309e+000
1.62E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663309e+000
1.66E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663309e+000
1.70E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663309e+000
1.74E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663309e+000
1.78E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663309e+000
1.82E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663309e+000
1.86E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663309e+000
1.91E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663310e+000
1.95E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663310e+000
2.00E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663310e+000
2.04E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663310e+000
2.09E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611122e-001	2.92518202158116e+000	4.96177898663310e+000
2.14E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611122e-001	2.92518202158116e+000	4.96177898663310e+000
2.19E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611122e-001	2.92518202158116e+000	4.96177898663310e+000
2.24E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611122e-001	2.92518202158116e+000	4.96177898663310e+000
2.29E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611122e-001	2.92518202158116e+000	4.96177898663310e+000
2.34E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611122e-001	2.92518202158116e+000	4.96177898663310e+000
2.40E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611122e-001	2.92518202158116e+000	4.96177898663310e+000
2.45E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611122e-001	2.92518202158116e+000	4.96177898663310e+000
2.51E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611122e-001	2.92518202158116e+000	4.96177898663310e+000
2.57E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611122e-001	2.92518202158116e+000	4.96177898663310e+000
2.63E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611122e-001	2.92518202158116e+000	4.96177898663310e+000
2.69E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611122e-001	2.92518202158116e+000	4.96177898663309e+000
2.75E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611122e-001	2.92518202158116e+000	4.96177898663309e+000
2.82E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611122e-001	2.92518202158116e+000	4.96177898663309e+000
2.88E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611122e-001	2.92518202158116e+000	4.96177898663309e+000
2.95E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611122e-001	2.92518202158116e+000	4.96177898663309e+000
3.02E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611122e-001	2.92518202158116e+000	4.96177898663309e+000
3.09E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611122e-001	2.92518202158116e+000	4.96177898663309e+000
3.16E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611122e-001	2.92518202158116e+000	4.96177898663309e+000
3.24E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611122e-001	2.92518202158116e+000	4.96177898663309e+000
3.31E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611122e-001	2.92518202158116e+000	4.96177898663309e+000
3.39E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611122e-001	2.92518202158116e+000	4.96177898663309e+000
3.47E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611122e-001	2.92518202158116e+000	4.96177898663309e+000
3.55E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611122e-001	2.92518202158116e+000	4.96177898663309e+000
3.63E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611122e-001	2.92518202158116e+000	4.96177898663309e+000
3.72E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611122e-001	2.92518202158116e+000	4.96177898663309e+000
3.80E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611122e-001	2.92518202158116e+000	4.96177898663309e+000
3.89E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611122e-001	2.92518202158116e+000	4.96177898663309e+000
3.98E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611122e-001	2.92518202158116e+000	4.96177898663309e+000
4.07E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611122e-001	2.92518202158116e+000	4.96177898663309e+000
4.17E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611122e-001	2.92518202158116e+000	4.96177898663309e+000
4.27E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611122e-001	2.92518202158116e+000	4.96177898663309e+000
4.37E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611122e-001	2.92518202158116e+000	4.96177898663309e+000
4.47E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663309e+000
4.57E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611118e-001	2.92518202158116e+000	4.96177898663309e+000
4.68E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663309e+000
4.79E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663309e+000
4.90E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663309e+000
5.01E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663309e+000
5.13E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663309e+000
5.25E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663309e+000
5.37E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663309e+000
5.50E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663309e+000
5.62E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663309e+000
5.75E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663309e+000
5.89E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663309e+000
6.03E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611118e-001	2.92518202158116e+000	4.96177898663309e+000
6.17E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663309e+000
6.31E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663309e+000
6.46E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663309e+000
6.61E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663310e+000
6.76E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663310e+000
6.92E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663310e+000
7.08E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611118e-001	2.92518202158116e+000	4.96177898663309e+000
7.24E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611118e-001	2.92518202158116e+000	4.96177898663309e+000
7.41E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663309e+000
7.59E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663309e+000
7.76E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663309e+000
7.94E+00	-1.00390084285390e+001	-3.76986346433445e+000	1.02242022611120e-001	2.92518202158116e+000	4.96177898663309e+000
