1.00E+00	-2.7614E-07	-2.81754E-07	-2.91389E-07	-3.04754E-07	-3.19918E-07
1.02E+00	-2.82572E-07	-2.88316E-07	-2.98176E-07	-3.11852E-07	-3.2737E-07
1.05E+00	-2.89154E-07	-2.95032E-07	-3.05122E-07	-3.19116E-07	-3.34996E-07
1.07E+00	-2.95889E-07	-3.01904E-07	-3.12229E-07	-3.2655E-07	-3.42799E-07
1.10E+00	-3.02782E-07	-3.08937E-07	-3.19502E-07	-3.34156E-07	-3.50783E-07
1.12E+00	-3.09834E-07	-3.16133E-07	-3.26944E-07	-3.41939E-07	-3.58954E-07
1.15E+00	-3.17051E-07	-3.23496E-07	-3.34559E-07	-3.49904E-07	-3.67315E-07
1.17E+00	-3.24436E-07	-3.31032E-07	-3.42352E-07	-3.58054E-07	-3.75871E-07
1.20E+00	-3.31993E-07	-3.38742E-07	-3.50327E-07	-3.66395E-07	-3.84626E-07
1.23E+00	-3.39727E-07	-3.46633E-07	-3.58487E-07	-3.74929E-07	-3.93586E-07
1.26E+00	-3.4764E-07	-3.54707E-07	-3.66837E-07	-3.83662E-07	-4.02753E-07
1.29E+00	-3.55737E-07	-3.62969E-07	-3.75382E-07	-3.92599E-07	-4.12135E-07
1.32E+00	-3.64024E-07	-3.71424E-07	-3.84126E-07	-4.01744E-07	-4.21734E-07
1.35E+00	-3.72503E-07	-3.80075E-07	-3.93073E-07	-4.11102E-07	-4.31558E-07
1.38E+00	-3.81179E-07	-3.88928E-07	-4.02229E-07	-4.20677E-07	-4.4161E-07
1.41E+00	-3.90058E-07	-3.97988E-07	-4.11598E-07	-4.30476E-07	-4.51897E-07
1.45E+00	-3.99144E-07	-4.07258E-07	-4.21185E-07	-4.40503E-07	-4.62423E-07
1.48E+00	-4.08441E-07	-4.16744E-07	-4.30996E-07	-4.50764E-07	-4.73194E-07
1.51E+00	-4.17955E-07	-4.26451E-07	-4.41035E-07	-4.61263E-07	-4.84216E-07
1.55E+00	-4.2769E-07	-4.36385E-07	-4.51308E-07	-4.72008E-07	-4.95495E-07
1.58E+00	-4.37653E-07	-4.46549E-07	-4.6182E-07	-4.83002E-07	-5.07036E-07
1.62E+00	-4.47847E-07	-4.56951E-07	-4.72578E-07	-4.94253E-07	-5.18847E-07
1.66E+00	-4.58278E-07	-4.67595E-07	-4.83585E-07	-5.05765E-07	-5.30932E-07
1.70E+00	-4.68953E-07	-4.78486E-07	-4.9485E-07	-5.17546E-07	-5.43299E-07
1.74E+00	-4.79876E-07	-4.89632E-07	-5.06376E-07	-5.29601E-07	-5.55954E-07
1.78E+00	-4.91054E-07	-5.01037E-07	-5.18171E-07	-5.41937E-07	-5.68904E-07
1.82E+00	-5.02492E-07	-5.12707E-07	-5.30241E-07	-5.54561E-07	-5.82156E-07
1.86E+00	-5.14197E-07	-5.2465E-07	-5.42592E-07	-5.67478E-07	-5.95716E-07
1.91E+00	-5.26174E-07	-5.3687E-07	-5.5523E-07	-5.80696E-07	-6.09592E-07
1.95E+00	-5.3843E-07	-5.49376E-07	-5.68163E-07	-5.94222E-07	-6.23791E-07
2.00E+00	-5.50972E-07	-5.62172E-07	-5.81398E-07	-6.08064E-07	-6.38321E-07
2.04E+00	-5.63806E-07	-5.75267E-07	-5.9494E-07	-6.22227E-07	-6.53189E-07
2.09E+00	-5.76938E-07	-5.88667E-07	-6.08798E-07	-6.36721E-07	-6.68404E-07
2.14E+00	-5.90377E-07	-6.02379E-07	-6.22979E-07	-6.51552E-07	-6.83973E-07
2.19E+00	-6.04129E-07	-6.1641E-07	-6.3749E-07	-6.66729E-07	-6.99905E-07
2.24E+00	-6.18201E-07	-6.30768E-07	-6.52339E-07	-6.82259E-07	-7.16208E-07
2.29E+00	-6.326E-07	-6.4546E-07	-6.67534E-07	-6.98151E-07	-7.32891E-07
2.34E+00	-6.47336E-07	-6.60495E-07	-6.83083E-07	-7.14413E-07	-7.49962E-07
2.40E+00	-6.62414E-07	-6.7588E-07	-6.98994E-07	-7.31053E-07	-7.67431E-07
2.45E+00	-6.77844E-07	-6.91623E-07	-7.15275E-07	-7.48082E-07	-7.85306E-07
2.51E+00	-6.93633E-07	-7.07733E-07	-7.31936E-07	-7.65507E-07	-8.03598E-07
2.57E+00	-7.09789E-07	-7.24218E-07	-7.48985E-07	-7.83338E-07	-8.22317E-07
2.63E+00	-7.26322E-07	-7.41088E-07	-7.66431E-07	-8.01584E-07	-8.41471E-07
2.69E+00	-7.43241E-07	-7.5835E-07	-7.84284E-07	-8.20255E-07	-8.61071E-07
2.75E+00	-7.60553E-07	-7.76014E-07	-8.02552E-07	-8.39362E-07	-8.81128E-07
2.82E+00	-7.78269E-07	-7.9409E-07	-8.21246E-07	-8.58913E-07	-9.01652E-07
2.88E+00	-7.96397E-07	-8.12586E-07	-8.40375E-07	-8.78919E-07	-9.22654E-07
2.95E+00	-8.14947E-07	-8.31514E-07	-8.5995E-07	-8.99392E-07	-9.44146E-07
3.02E+00	-8.3393E-07	-8.50882E-07	-8.79981E-07	-9.20342E-07	-9.66138E-07
3.09E+00	-8.53354E-07	-8.70702E-07	-9.00478E-07	-9.41779E-07	-9.88642E-07
3.16E+00	-8.73232E-07	-8.90983E-07	-9.21453E-07	-9.63716E-07	-1.01167E-06
3.24E+00	-8.93572E-07	-9.11737E-07	-9.42916E-07	-9.86164E-07	-1.03524E-06
3.31E+00	-9.14386E-07	-9.32974E-07	-9.6488E-07	-1.00913E-06	-1.05935E-06
3.39E+00	-9.35685E-07	-9.54706E-07	-9.87355E-07	-1.03264E-06	-1.08402E-06
3.47E+00	-9.57479E-07	-9.76944E-07	-1.01035E-06	-1.05669E-06	-1.10927E-06
3.55E+00	-9.79782E-07	-9.997E-07	-1.03389E-06	-1.08131E-06	-1.13511E-06
3.63E+00	-1.0026E-06	-1.02299E-06	-1.05797E-06	-1.10649E-06	-1.16155E-06
3.72E+00	-1.02596E-06	-1.04681E-06	-1.08261E-06	-1.13227E-06	-1.18861E-06
3.80E+00	-1.04986E-06	-1.0712E-06	-1.10783E-06	-1.15864E-06	-1.2163E-06
3.89E+00	-1.07431E-06	-1.09615E-06	-1.13363E-06	-1.18563E-06	-1.24463E-06
3.98E+00	-1.09933E-06	-1.12168E-06	-1.16004E-06	-1.21325E-06	-1.27362E-06
4.07E+00	-1.12494E-06	-1.14781E-06	-1.18706E-06	-1.24151E-06	-1.30328E-06
4.17E+00	-1.15114E-06	-1.17454E-06	-1.21471E-06	-1.27043E-06	-1.33364E-06
4.27E+00	-1.17796E-06	-1.2019E-06	-1.24301E-06	-1.30002E-06	-1.36471E-06
4.37E+00	-1.2054E-06	-1.2299E-06	-1.27196E-06	-1.3303E-06	-1.39649E-06
4.47E+00	-1.23347E-06	-1.25855E-06	-1.30159E-06	-1.36129E-06	-1.42902E-06
4.57E+00	-1.2622E-06	-1.28786E-06	-1.3319E-06	-1.39299E-06	-1.46231E-06
4.68E+00	-1.2916E-06	-1.31786E-06	-1.36293E-06	-1.42544E-06	-1.49637E-06
4.79E+00	-1.32169E-06	-1.34856E-06	-1.39468E-06	-1.45864E-06	-1.53123E-06
4.90E+00	-1.35248E-06	-1.37997E-06	-1.42716E-06	-1.49262E-06	-1.56689E-06
5.01E+00	-1.38398E-06	-1.41211E-06	-1.4604E-06	-1.52739E-06	-1.60339E-06
5.13E+00	-1.41622E-06	-1.44501E-06	-1.49442E-06	-1.56296E-06	-1.64074E-06
5.25E+00	-1.4492E-06	-1.47866E-06	-1.52923E-06	-1.59937E-06	-1.67896E-06
5.37E+00	-1.48296E-06	-1.51311E-06	-1.56485E-06	-1.63662E-06	-1.71806E-06
5.50E+00	-1.5175E-06	-1.54835E-06	-1.6013E-06	-1.67475E-06	-1.75808E-06
5.62E+00	-1.55285E-06	-1.58442E-06	-1.6386E-06	-1.71376E-06	-1.79903E-06
5.75E+00	-1.58902E-06	-1.62132E-06	-1.67677E-06	-1.75367E-06	-1.84094E-06
5.89E+00	-1.62603E-06	-1.65909E-06	-1.71583E-06	-1.79452E-06	-1.88382E-06
6.03E+00	-1.66391E-06	-1.69773E-06	-1.75579E-06	-1.83632E-06	-1.9277E-06
6.17E+00	-1.70267E-06	-1.73728E-06	-1.79669E-06	-1.8791E-06	-1.9726E-06
6.31E+00	-1.74233E-06	-1.77775E-06	-1.83854E-06	-1.92287E-06	-2.01855E-06
6.46E+00	-1.78291E-06	-1.81915E-06	-1.88137E-06	-1.96766E-06	-2.06557E-06
6.61E+00	-1.82444E-06	-1.86153E-06	-1.92519E-06	-2.01349E-06	-2.11368E-06
6.76E+00	-1.86694E-06	-1.90489E-06	-1.97003E-06	-2.06039E-06	-2.16291E-06
6.92E+00	-1.91042E-06	-1.94926E-06	-2.01592E-06	-2.10838E-06	-2.21329E-06
7.08E+00	-1.95492E-06	-1.99466E-06	-2.06288E-06	-2.15749E-06	-2.26485E-06
7.24E+00	-2.00046E-06	-2.04112E-06	-2.11093E-06	-2.20775E-06	-2.3176E-06
7.41E+00	-2.04705E-06	-2.08867E-06	-2.1601E-06	-2.25917E-06	-2.37159E-06
7.59E+00	-2.09474E-06	-2.13732E-06	-2.21041E-06	-2.31179E-06	-2.42683E-06
7.76E+00	-2.14353E-06	-2.1871E-06	-2.2619E-06	-2.36564E-06	-2.48336E-06
7.94E+00	-2.19346E-06	-2.23805E-06	-2.31459E-06	-2.42075E-06	-2.5412E-06
8.13E+00	-2.24455E-06	-2.29018E-06	-2.3685E-06	-2.47713E-06	-2.60039E-06
8.32E+00	-2.29683E-06	-2.34352E-06	-2.42367E-06	-2.53483E-06	-2.66096E-06
8.51E+00	-2.35033E-06	-2.39811E-06	-2.48012E-06	-2.59388E-06	-2.72295E-06
8.71E+00	-2.40508E-06	-2.45397E-06	-2.53789E-06	-2.65429E-06	-2.78637E-06
8.91E+00	-2.4611E-06	-2.51113E-06	-2.59701E-06	-2.71612E-06	-2.85127E-06
9.12E+00	-2.51843E-06	-2.56962E-06	-2.6575E-06	-2.77939E-06	-2.91769E-06
9.33E+00	-2.57709E-06	-2.62948E-06	-2.7194E-06	-2.84413E-06	-2.98565E-06
9.55E+00	-2.63712E-06	-2.69073E-06	-2.78274E-06	-2.91038E-06	-3.0552E-06
9.77E+00	-2.69854E-06	-2.7534E-06	-2.84756E-06	-2.97817E-06	-3.12636E-06
1.00E+01	-2.7614E-06	-2.81754E-06	-2.91389E-06	-3.04754E-06	-3.19918E-06
1.02E+01	-2.82572E-06	-2.88316E-06	-2.98176E-06	-3.11852E-06	-3.2737E-06
1.05E+01	-2.89154E-06	-2.95032E-06	-3.05122E-06	-3.19116E-06	-3.34996E-06
1.07E+01	-2.95889E-06	-3.01904E-06	-3.12229E-06	-3.2655E-06	-3.42799E-06
1.10E+01	-3.02782E-06	-3.08937E-06	-3.19502E-06	-3.34156E-06	-3.50783E-06
1.12E+01	-3.09834E-06	-3.16133E-06	-3.26944E-06	-3.41939E-06	-3.58954E-06
1.15E+01	-3.17051E-06	-3.23496E-06	-3.34559E-06	-3.49904E-06	-3.67315E-06
1.17E+01	-3.24436E-06	-3.31032E-06	-3.42352E-06	-3.58054E-06	-3.75871E-06
1.20E+01	-3.31993E-06	-3.38742E-06	-3.50327E-06	-3.66395E-06	-3.84626E-06
1.23E+01	-3.39727E-06	-3.46633E-06	-3.58487E-06	-3.74929E-06	-3.93586E-06
1.26E+01	-3.4764E-06	-3.54707E-06	-3.66837E-06	-3.83662E-06	-4.02753E-06
1.29E+01	-3.55737E-06	-3.62969E-06	-3.75382E-06	-3.92599E-06	-4.12135E-06
1.32E+01	-3.64024E-06	-3.71424E-06	-3.84126E-06	-4.01744E-06	-4.21734E-06
1.35E+01	-3.72503E-06	-3.80075E-06	-3.93073E-06	-4.11102E-06	-4.31558E-06
1.38E+01	-3.81179E-06	-3.88928E-06	-4.02229E-06	-4.20677E-06	-4.4161E-06
1.41E+01	-3.90058E-06	-3.97988E-06	-4.11598E-06	-4.30476E-06	-4.51897E-06
1.45E+01	-3.99144E-06	-4.07258E-06	-4.21185E-06	-4.40503E-06	-4.62423E-06
1.48E+01	-4.08441E-06	-4.16744E-06	-4.30996E-06	-4.50764E-06	-4.73194E-06
1.51E+01	-4.17955E-06	-4.26451E-06	-4.41035E-06	-4.61263E-06	-4.84216E-06
1.55E+01	-4.2769E-06	-4.36385E-06	-4.51308E-06	-4.72008E-06	-4.95495E-06
1.58E+01	-4.37653E-06	-4.46549E-06	-4.6182E-06	-4.83002E-06	-5.07036E-06
1.62E+01	-4.47847E-06	-4.56951E-06	-4.72578E-06	-4.94253E-06	-5.18847E-06
1.66E+01	-4.58278E-06	-4.67595E-06	-4.83585E-06	-5.05765E-06	-5.30932E-06
1.70E+01	-4.68953E-06	-4.78486E-06	-4.9485E-06	-5.17546E-06	-5.43299E-06
1.74E+01	-4.79876E-06	-4.89632E-06	-5.06376E-06	-5.29601E-06	-5.55954E-06
1.78E+01	-4.91054E-06	-5.01037E-06	-5.18171E-06	-5.41937E-06	-5.68904E-06
1.82E+01	-5.02492E-06	-5.12707E-06	-5.30241E-06	-5.54561E-06	-5.82156E-06
1.86E+01	-5.14197E-06	-5.2465E-06	-5.42592E-06	-5.67478E-06	-5.95716E-06
1.91E+01	-5.26174E-06	-5.3687E-06	-5.5523E-06	-5.80696E-06	-6.09592E-06
1.95E+01	-5.3843E-06	-5.49376E-06	-5.68163E-06	-5.94222E-06	-6.23791E-06
2.00E+01	-5.50972E-06	-5.62172E-06	-5.81398E-06	-6.08064E-06	-6.38321E-06
2.04E+01	-5.63806E-06	-5.75267E-06	-5.9494E-06	-6.22227E-06	-6.53189E-06
2.09E+01	-5.76938E-06	-5.88667E-06	-6.08798E-06	-6.36721E-06	-6.68404E-06
2.14E+01	-5.90377E-06	-6.02379E-06	-6.22979E-06	-6.51552E-06	-6.83973E-06
2.19E+01	-6.04129E-06	-6.1641E-06	-6.3749E-06	-6.66729E-06	-6.99905E-06
2.24E+01	-6.18201E-06	-6.30768E-06	-6.52339E-06	-6.82259E-06	-7.16208E-06
2.29E+01	-6.326E-06	-6.4546E-06	-6.67534E-06	-6.98151E-06	-7.32891E-06
2.34E+01	-6.47336E-06	-6.60495E-06	-6.83083E-06	-7.14413E-06	-7.49962E-06
2.40E+01	-6.62414E-06	-6.7588E-06	-6.98994E-06	-7.31053E-06	-7.67431E-06
2.45E+01	-6.77844E-06	-6.91623E-06	-7.15275E-06	-7.48082E-06	-7.85306E-06
2.51E+01	-6.93633E-06	-7.07733E-06	-7.31936E-06	-7.65507E-06	-8.03598E-06
2.57E+01	-7.09789E-06	-7.24218E-06	-7.48985E-06	-7.83338E-06	-8.22317E-06
2.63E+01	-7.26322E-06	-7.41088E-06	-7.66431E-06	-8.01584E-06	-8.41471E-06
2.69E+01	-7.43241E-06	-7.5835E-06	-7.84284E-06	-8.20255E-06	-8.61071E-06
2.75E+01	-7.60553E-06	-7.76014E-06	-8.02552E-06	-8.39362E-06	-8.81128E-06
2.82E+01	-7.78269E-06	-7.9409E-06	-8.21246E-06	-8.58913E-06	-9.01652E-06
2.88E+01	-7.96397E-06	-8.12586E-06	-8.40375E-06	-8.78919E-06	-9.22654E-06
2.95E+01	-8.14947E-06	-8.31514E-06	-8.5995E-06	-8.99392E-06	-9.44146E-06
3.02E+01	-8.3393E-06	-8.50882E-06	-8.79981E-06	-9.20342E-06	-9.66138E-06
3.09E+01	-8.53354E-06	-8.70702E-06	-9.00478E-06	-9.41779E-06	-9.88642E-06
3.16E+01	-8.73232E-06	-8.90983E-06	-9.21453E-06	-9.63716E-06	-1.01167E-05
3.24E+01	-8.93572E-06	-9.11737E-06	-9.42916E-06	-9.86164E-06	-1.03524E-05
3.31E+01	-9.14386E-06	-9.32974E-06	-9.6488E-06	-1.00913E-05	-1.05935E-05
3.39E+01	-9.35685E-06	-9.54706E-06	-9.87355E-06	-1.03264E-05	-1.08402E-05
3.47E+01	-9.57479E-06	-9.76944E-06	-1.01035E-05	-1.05669E-05	-1.10927E-05
3.55E+01	-9.79782E-06	-9.997E-06	-1.03389E-05	-1.08131E-05	-1.13511E-05
3.63E+01	-1.0026E-05	-1.02299E-05	-1.05797E-05	-1.10649E-05	-1.16155E-05
3.72E+01	-1.02596E-05	-1.04681E-05	-1.08261E-05	-1.13227E-05	-1.18861E-05
3.80E+01	-1.04986E-05	-1.0712E-05	-1.10783E-05	-1.15864E-05	-1.2163E-05
3.89E+01	-1.07431E-05	-1.09615E-05	-1.13363E-05	-1.18563E-05	-1.24463E-05
3.98E+01	-1.09933E-05	-1.12168E-05	-1.16004E-05	-1.21325E-05	-1.27362E-05
4.07E+01	-1.12494E-05	-1.14781E-05	-1.18706E-05	-1.24151E-05	-1.30328E-05
4.17E+01	-1.15114E-05	-1.17454E-05	-1.21471E-05	-1.27043E-05	-1.33364E-05
4.27E+01	-1.17796E-05	-1.2019E-05	-1.24301E-05	-1.30002E-05	-1.36471E-05
4.37E+01	-1.2054E-05	-1.2299E-05	-1.27196E-05	-1.3303E-05	-1.39649E-05
4.47E+01	-1.23347E-05	-1.25855E-05	-1.30159E-05	-1.36129E-05	-1.42902E-05
4.57E+01	-1.2622E-05	-1.28786E-05	-1.3319E-05	-1.39299E-05	-1.46231E-05
4.68E+01	-1.2916E-05	-1.31786E-05	-1.36293E-05	-1.42544E-05	-1.49637E-05
4.79E+01	-1.32169E-05	-1.34856E-05	-1.39468E-05	-1.45864E-05	-1.53123E-05
4.90E+01	-1.35248E-05	-1.37997E-05	-1.42716E-05	-1.49262E-05	-1.56689E-05
5.01E+01	-1.38398E-05	-1.41211E-05	-1.4604E-05	-1.52739E-05	-1.60339E-05
5.13E+01	-1.41622E-05	-1.44501E-05	-1.49442E-05	-1.56296E-05	-1.64074E-05
5.25E+01	-1.4492E-05	-1.47866E-05	-1.52923E-05	-1.59937E-05	-1.67896E-05
5.37E+01	-1.48296E-05	-1.51311E-05	-1.56485E-05	-1.63662E-05	-1.71806E-05
5.50E+01	-1.5175E-05	-1.54835E-05	-1.6013E-05	-1.67475E-05	-1.75808E-05
5.62E+01	-1.55285E-05	-1.58442E-05	-1.6386E-05	-1.71376E-05	-1.79903E-05
5.75E+01	-1.58902E-05	-1.62132E-05	-1.67677E-05	-1.75367E-05	-1.84094E-05
5.89E+01	-1.62603E-05	-1.65909E-05	-1.71583E-05	-1.79452E-05	-1.88382E-05
6.03E+01	-1.66391E-05	-1.69773E-05	-1.75579E-05	-1.83632E-05	-1.9277E-05
6.17E+01	-1.70267E-05	-1.73728E-05	-1.79669E-05	-1.8791E-05	-1.9726E-05
6.31E+01	-1.74233E-05	-1.77775E-05	-1.83854E-05	-1.92287E-05	-2.01855E-05
6.46E+01	-1.78291E-05	-1.81915E-05	-1.88137E-05	-1.96766E-05	-2.06557E-05
6.61E+01	-1.82444E-05	-1.86153E-05	-1.92519E-05	-2.01349E-05	-2.11368E-05
6.76E+01	-1.86694E-05	-1.90489E-05	-1.97003E-05	-2.06039E-05	-2.16291E-05
6.92E+01	-1.91042E-05	-1.94926E-05	-2.01592E-05	-2.10838E-05	-2.21329E-05
7.08E+01	-1.95492E-05	-1.99466E-05	-2.06288E-05	-2.15749E-05	-2.26485E-05
7.24E+01	-2.00046E-05	-2.04112E-05	-2.11093E-05	-2.20775E-05	-2.3176E-05
7.41E+01	-2.04705E-05	-2.08867E-05	-2.1601E-05	-2.25917E-05	-2.37159E-05
7.59E+01	-2.09474E-05	-2.13732E-05	-2.21041E-05	-2.31179E-05	-2.42683E-05
7.76E+01	-2.14353E-05	-2.1871E-05	-2.2619E-05	-2.36564E-05	-2.48336E-05
7.94E+01	-2.19346E-05	-2.23805E-05	-2.31459E-05	-2.42075E-05	-2.5412E-05
8.13E+01	-2.24455E-05	-2.29018E-05	-2.3685E-05	-2.47713E-05	-2.60039E-05
8.32E+01	-2.29683E-05	-2.34352E-05	-2.42367E-05	-2.53483E-05	-2.66096E-05
8.51E+01	-2.35033E-05	-2.39811E-05	-2.48012E-05	-2.59388E-05	-2.72295E-05
8.71E+01	-2.40508E-05	-2.45397E-05	-2.53789E-05	-2.65429E-05	-2.78637E-05
8.91E+01	-2.4611E-05	-2.51113E-05	-2.59701E-05	-2.71612E-05	-2.85127E-05
9.12E+01	-2.51843E-05	-2.56962E-05	-2.6575E-05	-2.77939E-05	-2.91769E-05
9.33E+01	-2.57709E-05	-2.62948E-05	-2.7194E-05	-2.84413E-05	-2.98565E-05
9.55E+01	-2.63712E-05	-2.69073E-05	-2.78274E-05	-2.91038E-05	-3.0552E-05
9.77E+01	-2.69854E-05	-2.7534E-05	-2.84756E-05	-2.97817E-05	-3.12636E-05
1.00E+02	-2.7614E-05	-2.81754E-05	-2.91389E-05	-3.04754E-05	-3.19918E-05
1.02E+02	-2.82572E-05	-2.88316E-05	-2.98176E-05	-3.11852E-05	-3.2737E-05
1.05E+02	-2.89154E-05	-2.95032E-05	-3.05122E-05	-3.19116E-05	-3.34996E-05
1.07E+02	-2.95889E-05	-3.01904E-05	-3.12229E-05	-3.2655E-05	-3.42799E-05
1.10E+02	-3.02782E-05	-3.08937E-05	-3.19502E-05	-3.34156E-05	-3.50783E-05
1.12E+02	-3.09834E-05	-3.16133E-05	-3.26944E-05	-3.41939E-05	-3.58954E-05
1.15E+02	-3.17051E-05	-3.23496E-05	-3.34559E-05	-3.49904E-05	-3.67315E-05
1.17E+02	-3.24436E-05	-3.31032E-05	-3.42352E-05	-3.58054E-05	-3.75871E-05
1.20E+02	-3.31993E-05	-3.38742E-05	-3.50327E-05	-3.66395E-05	-3.84626E-05
1.23E+02	-3.39727E-05	-3.46633E-05	-3.58487E-05	-3.74929E-05	-3.93586E-05
1.26E+02	-3.4764E-05	-3.54707E-05	-3.66837E-05	-3.83662E-05	-4.02753E-05
1.29E+02	-3.55737E-05	-3.62969E-05	-3.75382E-05	-3.92599E-05	-4.12135E-05
1.32E+02	-3.64024E-05	-3.71424E-05	-3.84126E-05	-4.01744E-05	-4.21734E-05
1.35E+02	-3.72503E-05	-3.80075E-05	-3.93073E-05	-4.11102E-05	-4.31558E-05
1.38E+02	-3.81179E-05	-3.88928E-05	-4.02229E-05	-4.20677E-05	-4.4161E-05
1.41E+02	-3.90058E-05	-3.97988E-05	-4.11598E-05	-4.30476E-05	-4.51897E-05
1.45E+02	-3.99144E-05	-4.07258E-05	-4.21185E-05	-4.40503E-05	-4.62423E-05
1.48E+02	-4.08441E-05	-4.16744E-05	-4.30996E-05	-4.50764E-05	-4.73194E-05
1.51E+02	-4.17955E-05	-4.26451E-05	-4.41035E-05	-4.61263E-05	-4.84216E-05
1.55E+02	-4.2769E-05	-4.36385E-05	-4.51308E-05	-4.72008E-05	-4.95495E-05
1.58E+02	-4.37653E-05	-4.46549E-05	-4.6182E-05	-4.83002E-05	-5.07036E-05
1.62E+02	-4.47847E-05	-4.56951E-05	-4.72578E-05	-4.94253E-05	-5.18847E-05
1.66E+02	-4.58278E-05	-4.67595E-05	-4.83585E-05	-5.05765E-05	-5.30932E-05
1.70E+02	-4.68953E-05	-4.78486E-05	-4.9485E-05	-5.17546E-05	-5.43299E-05
1.74E+02	-4.79876E-05	-4.89632E-05	-5.06376E-05	-5.29601E-05	-5.55954E-05
