8.8704660E-01	-6.5149540E+01	-1.0370370E+02
8.9541710E-01	-6.1094290E+01	-9.8526370E+01
9.0378770E-01	-5.6864950E+01	-9.2876910E+01
9.1215820E-01	-5.2461510E+01	-8.6755370E+01
9.2052870E-01	-4.7883970E+01	-8.0161740E+01
9.2834120E-01	-4.3490910E+01	-7.3506620E+01
9.3615370E-01	-3.9020540E+01	-6.6552800E+01
9.4396620E-01	-3.4472880E+01	-5.9300270E+01
9.5177870E-01	-2.9847910E+01	-5.1749030E+01
9.5959120E-01	-2.5145650E+01	-4.3899090E+01
9.6740370E-01	-2.0366090E+01	-3.5750440E+01
9.7521620E-01	-1.5509230E+01	-2.7303090E+01
9.7884350E-01	-1.3250970E+01	-2.3356170E+01
9.8247070E-01	-1.0988770E+01	-1.9392650E+01
9.8609790E-01	-8.7226330E+00	-1.5412520E+01
9.8972520E-01	-6.4525560E+00	-1.1415790E+01
9.9335240E-01	-4.1785390E+00	-7.4024480E+00
9.9697960E-01	-1.9005840E+00	-3.3725040E+00
1.0006070E+00	3.8130990E-01	6.7404660E-01
1.0050710E+00	3.1912570E+00	5.6603510E+00
1.0095350E+00	5.9932010E+00	1.0613060E+01
1.0140000E+00	8.7871420E+00	1.5532180E+01
1.0184640E+00	1.1573080E+01	2.0417700E+01
1.0229280E+00	1.4351010E+01	2.5269630E+01
1.0273930E+00	1.7120940E+01	3.0087960E+01
1.0318570E+00	1.9882870E+01	3.4872700E+01
1.0396690E+00	2.4695450E+01	4.3129170E+01
1.0474820E+00	2.9420690E+01	5.1057060E+01
1.0552940E+00	3.4058600E+01	5.8656390E+01
1.0631070E+00	3.8609190E+01	6.5927150E+01
1.0709190E+00	4.3072440E+01	7.2869330E+01
1.0787320E+00	4.7448370E+01	7.9482950E+01
1.0865440E+00	5.1736960E+01	8.5768000E+01
1.0954730E+00	5.6487110E+01	9.2337600E+01
1.1044020E+00	6.1025800E+01	9.8382120E+01
1.1133300E+00	6.5353030E+01	1.0390160E+02
1.1222590E+00	6.9468790E+01	1.0889590E+02
1.1311870E+00	7.3373100E+01	1.1336520E+02
1.1401160E+00	7.7065940E+01	1.1730940E+02
1.1490440E+00	8.0547320E+01	1.2072850E+02
1.1571360E+00	8.3470030E+01	1.2342730E+02
1.1652270E+00	8.6161430E+01	1.2584790E+02
1.1733190E+00	8.8621500E+01	1.2799050E+02
1.1814100E+00	9.0850250E+01	1.2985490E+02
1.1895020E+00	9.2847670E+01	1.3144120E+02
1.1975930E+00	9.4613780E+01	1.3274950E+02
1.2056850E+00	9.6148560E+01	1.3377960E+02
1.2199150E+00	9.8219730E+01	1.3518990E+02
1.2341450E+00	9.9499390E+01	1.3605740E+02
1.2483750E+00	9.9987570E+01	1.3638220E+02
1.2626050E+00	9.9684240E+01	1.3616420E+02
1.2768350E+00	9.8589410E+01	1.3540350E+02
1.2910640E+00	9.6703090E+01	1.3410000E+02
1.3052940E+00	9.4025260E+01	1.3225380E+02
1.3133860E+00	9.2157720E+01	1.3091940E+02
1.3214770E+00	9.0067240E+01	1.2927500E+02
1.3295690E+00	8.7753810E+01	1.2732060E+02
1.3376600E+00	8.5217440E+01	1.2505630E+02
1.3457520E+00	8.2458130E+01	1.2248190E+02
1.3538430E+00	7.9475870E+01	1.1959760E+02
1.3619350E+00	7.6270670E+01	1.1640340E+02
1.3703060E+00	7.2737720E+01	1.1264220E+02
1.3786760E+00	6.9030680E+01	1.0840900E+02
1.3870470E+00	6.5149540E+01	1.0370370E+02
1.3954170E+00	6.1094290E+01	9.8526370E+01
1.4037880E+00	5.6864950E+01	9.2876910E+01
1.4121580E+00	5.2461510E+01	8.6755370E+01
1.4205290E+00	4.7883970E+01	8.0161740E+01
1.4283410E+00	4.3490910E+01	7.3506620E+01
1.4361540E+00	3.9020540E+01	6.6552800E+01
1.4439660E+00	3.4472880E+01	5.9300270E+01
1.4517790E+00	2.9847910E+01	5.1749030E+01
1.4595910E+00	2.5145650E+01	4.3899090E+01
1.4674040E+00	2.0366090E+01	3.5750440E+01
1.4752160E+00	1.5509230E+01	2.7303090E+01
1.4788430E+00	1.3250970E+01	2.3356170E+01
1.4824710E+00	1.0988770E+01	1.9392650E+01
1.4860980E+00	8.7226330E+00	1.5412520E+01
1.4897250E+00	6.4525560E+00	1.1415790E+01
1.4933520E+00	4.1785390E+00	7.4024470E+00
1.4969800E+00	1.9005840E+00	3.3725030E+00
1.5006070E+00	-3.8130990E-01	-6.7404660E-01
1.5050710E+00	-3.1912570E+00	-5.6603510E+00
1.5095350E+00	-5.9932010E+00	-1.0613060E+01
1.5140000E+00	-8.7871420E+00	-1.5532180E+01
1.5184640E+00	-1.1573080E+01	-2.0417700E+01
1.5229280E+00	-1.4351010E+01	-2.5269630E+01
1.5273930E+00	-1.7120940E+01	-3.0087960E+01
1.5318570E+00	-1.9882870E+01	-3.4872700E+01
1.5396690E+00	-2.4695450E+01	-4.3129160E+01
1.5474820E+00	-2.9420690E+01	-5.1057060E+01
1.5552940E+00	-3.4058600E+01	-5.8656390E+01
1.5631070E+00	-3.8609190E+01	-6.5927150E+01
1.5709190E+00	-4.3072440E+01	-7.2869330E+01
1.5787320E+00	-4.7448370E+01	-7.9482950E+01
1.5865440E+00	-5.1736960E+01	-8.5768000E+01
1.5954730E+00	-5.6487110E+01	-9.2337610E+01
1.6044020E+00	-6.1025800E+01	-9.8382130E+01
1.6133300E+00	-6.5353030E+01	-1.0390160E+02
1.6222590E+00	-6.9468790E+01	-1.0889590E+02
1.6311870E+00	-7.3373100E+01	-1.1336520E+02
1.6401160E+00	-7.7065940E+01	-1.1730940E+02
1.6490440E+00	-8.0547320E+01	-1.2072850E+02
1.6571360E+00	-8.3470030E+01	-1.2342730E+02
1.6652270E+00	-8.6161430E+01	-1.2584790E+02
1.6733190E+00	-8.8621500E+01	-1.2799050E+02
1.6814100E+00	-9.0850250E+01	-1.2985490E+02
1.6895020E+00	-9.2847670E+01	-1.3144120E+02
1.6975930E+00	-9.4613780E+01	-1.3274950E+02
1.7056850E+00	-9.6148560E+01	-1.3377960E+02
1.7199150E+00	-9.8219730E+01	-1.3518990E+02
1.7341450E+00	-9.9499390E+01	-1.3605740E+02
1.7483750E+00	-9.9987570E+01	-1.3638220E+02
1.7626050E+00	-9.9684240E+01	-1.3616420E+02
1.7768350E+00	-9.8589410E+01	-1.3540350E+02
1.7910640E+00	-9.6703090E+01	-1.3410000E+02
1.8052940E+00	-9.4025260E+01	-1.3225380E+02
1.8133860E+00	-9.2157720E+01	-1.3091940E+02
1.8214770E+00	-9.0067240E+01	-1.2927500E+02
1.8295690E+00	-8.7753810E+01	-1.2732060E+02
1.8376600E+00	-8.5217440E+01	-1.2505630E+02
1.8457520E+00	-8.2458130E+01	-1.2248190E+02
1.8538430E+00	-7.9475870E+01	-1.1959760E+02
1.8619350E+00	-7.6270670E+01	-1.1640340E+02
1.8703060E+00	-7.2737720E+01	-1.1264220E+02
1.8786760E+00	-6.9030680E+01	-1.0840900E+02
1.8870470E+00	-6.5149540E+01	-1.0370370E+02
1.8954170E+00	-6.1094290E+01	-9.8526370E+01
1.9037880E+00	-5.6864950E+01	-9.2876910E+01
1.9121580E+00	-5.2461510E+01	-8.6755370E+01
1.9205290E+00	-4.7883970E+01	-8.0161740E+01
1.9266670E+00	-4.4449950E+01	-7.4993900E+01
1.9328060E+00	-4.0963020E+01	-6.9624860E+01
1.9389440E+00	-3.7423180E+01	-6.4054610E+01
1.9450820E+00	-3.3830420E+01	-5.8283160E+01
1.9512210E+00	-3.0184740E+01	-5.2310500E+01
1.9573590E+00	-2.6486150E+01	-4.6136640E+01
1.9634970E+00	-2.2734650E+01	-3.9761570E+01
1.9654510E+00	-2.1537920E+01	-3.7716120E+01
1.9699150E+00	-1.8785180E+01	-3.2969570E+01
1.9743790E+00	-1.6023110E+01	-2.8183980E+01
1.9788430E+00	-1.3251720E+01	-2.3359340E+01
1.9833080E+00	-1.0471010E+01	-1.8495650E+01
1.9877720E+00	-7.6809650E+00	-1.3592920E+01
1.9922360E+00	-4.8816000E+00	-8.6511440E+00
1.9967010E+00	-2.0729100E+00	-3.6703190E+00
1.9986540E+00	-8.4586370E-01	-1.4984340E+00
2.0000000E+00	-4.8985870E-14	-9.8824280E-04
